com.samsung.shealth.calories_burned.details,6156001,1
version,extra_data,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,5eb62c49-5226-460d-bf9a-e41a923fb92b.extra_data.json,0.0,4663975,1518.0641,2020-04-24 22:00:00.430,2020-04-23 22:00:00.381,305.02774,F5JW66Upzd,com.sec.android.app.shealth,5eb62c49-5226-460d-bf9a-e41a923fb92b,1587686400000,
,0faabd90-7d7b-46ca-a009-7a75922f6ab6.extra_data.json,0.0,4446719,1522.0991,2020-05-04 23:35:05.159,2020-05-03 22:00:00.187,262.53888,F5JW66Upzd,com.sec.android.app.shealth,0faabd90-7d7b-46ca-a009-7a75922f6ab6,1588550400000,
,c945feeb-ab4d-4d99-9e3c-3039f2995599.extra_data.json,0.0,5126328,1509.4769,2020-05-02 22:55:12.109,2020-05-01 22:00:00.466,466.36865,F5JW66Upzd,com.sec.android.app.shealth,c945feeb-ab4d-4d99-9e3c-3039f2995599,1588377600000,
,1402a13e-7354-44bf-8baf-198d499858c1.extra_data.json,0.0,2343843,1561.1554,2020-04-30 23:20:11.652,2020-04-29 22:00:00.354,135.721,F5JW66Upzd,com.sec.android.app.shealth,1402a13e-7354-44bf-8baf-198d499858c1,1588204800000,
,487cf394-9b02-4f29-9f0b-c978b8aa9cd8.extra_data.json,0.0,7054720,1473.6613,2020-06-05 19:13:09.978,2020-05-08 22:00:00.369,563.992,F5JW66Upzd,com.sec.android.app.shealth,487cf394-9b02-4f29-9f0b-c978b8aa9cd8,1588982400000,
,0411a7b2-ccd7-41c0-939f-d9d10a405756.extra_data.json,0.0,4677247,1517.8175,2020-06-03 21:39:54.171,2020-05-06 22:00:00.389,359.82544,F5JW66Upzd,com.sec.android.app.shealth,0411a7b2-ccd7-41c0-939f-d9d10a405756,1588809600000,
,c8e5eb6d-280c-4f0e-8ff5-51e8467dd4ff.extra_data.json,0.0,5730448,1498.2567,2020-04-29 22:00:00.494,2020-04-28 22:00:01.343,487.28217,F5JW66Upzd,com.sec.android.app.shealth,c8e5eb6d-280c-4f0e-8ff5-51e8467dd4ff,1588118400000,
,e649d624-87c3-47e2-90c9-7c7cd152aa20.extra_data.json,0.0,3002894,1548.9149,2020-06-04 21:38:10.449,2020-05-07 22:00:00.305,208.40855,F5JW66Upzd,com.sec.android.app.shealth,e649d624-87c3-47e2-90c9-7c7cd152aa20,1588896000000,
,b8969ccd-6ce1-4c1a-978b-7985cb8e1db8.extra_data.json,0.0,7347501,1468.2235,2020-06-01 22:58:48.251,2020-05-05 22:00:01.348,588.2573,F5JW66Upzd,com.sec.android.app.shealth,b8969ccd-6ce1-4c1a-978b-7985cb8e1db8,1588723200000,
,d84ec366-d6bb-45b0-9352-48f4cb8f32fa.extra_data.json,0.0,4064522,1529.1976,2020-06-11 21:43:17.781,2020-05-14 22:00:01.443,232.86003,F5JW66Upzd,com.sec.android.app.shealth,d84ec366-d6bb-45b0-9352-48f4cb8f32fa,1589500800000,
,2697b6d7-d89a-46bd-98dc-c3b243924dee.extra_data.json,0.0,6725459,1479.7766,2020-06-06 20:24:23.807,2020-05-09 22:00:01.407,452.53882,F5JW66Upzd,com.sec.android.app.shealth,2697b6d7-d89a-46bd-98dc-c3b243924dee,1589068800000,
,e795f3d3-36d3-4295-a524-4d45e6d240d6.extra_data.json,0.0,1976626,1567.9756,2020-06-08 00:35:03.498,2020-05-12 22:00:01.472,114.74001,F5JW66Upzd,com.sec.android.app.shealth,e795f3d3-36d3-4295-a524-4d45e6d240d6,1589328000000,
,31a07cd2-e6c2-4b60-aa92-99e357ddb3e7.extra_data.json,0.0,4343189,1524.0219,2020-06-12 21:48:40.005,2020-05-15 22:00:00.404,259.24,F5JW66Upzd,com.sec.android.app.shealth,31a07cd2-e6c2-4b60-aa92-99e357ddb3e7,1589587200000,
,b548d587-9b08-46c2-981f-92b5cafeb8ef.extra_data.json,0.0,5513804,1502.2803,2020-06-17 21:43:12.198,2020-05-20 22:00:00.482,390.74756,F5JW66Upzd,com.sec.android.app.shealth,b548d587-9b08-46c2-981f-92b5cafeb8ef,1590019200000,
,cc3cade4-3fc0-486a-b536-defcac820747.extra_data.json,0.0,2457490,1559.0447,2020-05-05 22:00:01.471,2020-05-04 22:00:01.467,139.56001,F5JW66Upzd,com.sec.android.app.shealth,cc3cade4-3fc0-486a-b536-defcac820747,1588636800000,
,e158c8f4-bdb1-4b88-b95d-1a344ef3af5c.extra_data.json,0.0,2542848,1557.4592,2020-06-10 21:27:12.208,2020-05-13 22:00:00.412,148.73,F5JW66Upzd,com.sec.android.app.shealth,e158c8f4-bdb1-4b88-b95d-1a344ef3af5c,1589414400000,
,609666ae-7263-413d-b2ab-10ce778ed4ab.extra_data.json,0.0,4633287,1518.634,2020-06-15 20:25:57.329,2020-05-18 22:00:00.355,376.9768,F5JW66Upzd,com.sec.android.app.shealth,609666ae-7263-413d-b2ab-10ce778ed4ab,1589846400000,
,43cb5cf3-6e40-400b-a3d5-65a611fb303d.extra_data.json,0.0,4533393,1520.4894,2020-06-08 00:35:03.485,2020-05-11 22:00:00.384,331.0334,F5JW66Upzd,com.sec.android.app.shealth,43cb5cf3-6e40-400b-a3d5-65a611fb303d,1589241600000,
,0e23fab1-6657-48b9-ae8e-472b1f770962.extra_data.json,0.0,7690994,1461.844,2020-06-23 21:40:49.766,2020-05-26 22:00:10.368,474.89633,F5JW66Upzd,com.sec.android.app.shealth,0e23fab1-6657-48b9-ae8e-472b1f770962,1590537600000,
,36062b9b-d072-44aa-b914-3b090f4679b2.extra_data.json,0.0,6708082,1480.0994,2020-06-18 19:15:01.125,2020-05-21 22:00:00.318,560.4909,F5JW66Upzd,com.sec.android.app.shealth,36062b9b-d072-44aa-b914-3b090f4679b2,1590105600000,
,b08edc38-8f05-4d6e-ab87-c80ce0a68443.extra_data.json,0.0,5449838,1503.4684,2020-06-16 03:15:52.073,2020-05-19 22:00:01.402,323.03006,F5JW66Upzd,com.sec.android.app.shealth,b08edc38-8f05-4d6e-ab87-c80ce0a68443,1589932800000,
,e316a3b8-b431-4231-bbfe-eae48274ee61.extra_data.json,0.0,4826664,1515.0425,2020-06-21 21:47:15.000,2020-05-24 22:00:00.375,330.9715,F5JW66Upzd,com.sec.android.app.shealth,e316a3b8-b431-4231-bbfe-eae48274ee61,1590364800000,
,8310df14-277b-41d3-b453-b154c9ec293f.extra_data.json,0.0,1920954,1569.0095,2020-06-07 21:33:01.884,2020-05-10 22:00:00.391,111.17005,F5JW66Upzd,com.sec.android.app.shealth,8310df14-277b-41d3-b453-b154c9ec293f,1589155200000,
,00bc5430-ed71-41d7-a526-67a7778d5dd1.extra_data.json,0.0,7866540,1458.5835,2020-06-29 21:35:03.348,2020-06-01 22:00:01.509,560.557,F5JW66Upzd,com.sec.android.app.shealth,00bc5430-ed71-41d7-a526-67a7778d5dd1,1591056000000,
,355e4815-683c-4672-bfe4-5b2cc9bc5aaf.extra_data.json,0.0,5793272,1497.0898,2020-06-14 21:54:03.472,2020-05-17 22:00:00.381,435.86566,F5JW66Upzd,com.sec.android.app.shealth,355e4815-683c-4672-bfe4-5b2cc9bc5aaf,1589760000000,
,bfc6bec3-1fd6-4386-a67e-572094ba7309.extra_data.json,0.0,6043269,1492.4467,2020-06-24 21:58:14.099,2020-05-27 22:00:00.477,355.4101,F5JW66Upzd,com.sec.android.app.shealth,bfc6bec3-1fd6-4386-a67e-572094ba7309,1590624000000,
,143da055-2fe9-4e03-adad-8e1d0818f15d.extra_data.json,0.0,4231907,1526.0889,2020-06-22 21:41:04.764,2020-05-25 22:00:00.454,244.67989,F5JW66Upzd,com.sec.android.app.shealth,143da055-2fe9-4e03-adad-8e1d0818f15d,1590451200000,
,ace3257f-3483-40f2-a65a-59324a3fd1a7.extra_data.json,0.0,4311847,1524.604,2020-06-13 15:55:02.234,2020-05-16 22:00:00.430,287.37347,F5JW66Upzd,com.sec.android.app.shealth,ace3257f-3483-40f2-a65a-59324a3fd1a7,1589673600000,
,bdb95002-e178-47da-b916-871cd1f85005.extra_data.json,0.0,3459553,1540.4335,2020-06-27 14:36:08.809,2020-05-30 22:35:01.027,312.70688,F5JW66Upzd,com.sec.android.app.shealth,bdb95002-e178-47da-b916-871cd1f85005,1590883200000,
,c0a0bdd9-a409-49d3-b7e2-879ee9dbb21a.extra_data.json,0.0,2272567,1562.4791,2020-06-28 19:44:54.665,2020-05-31 22:57:25.456,131.56998,F5JW66Upzd,com.sec.android.app.shealth,c0a0bdd9-a409-49d3-b7e2-879ee9dbb21a,1590969600000,
,6378dcee-1f82-4301-bfb1-aa2a21d5a068.extra_data.json,0.0,7675940,1462.1237,2020-06-30 21:51:36.070,2020-06-02 22:00:00.332,480.7974,F5JW66Upzd,com.sec.android.app.shealth,6378dcee-1f82-4301-bfb1-aa2a21d5a068,1591142400000,
,9128c594-cc0e-4487-8d20-c7b8a1543bda.extra_data.json,0.0,3038190,1548.2594,2020-06-20 16:25:31.550,2020-05-23 22:00:01.459,180.02002,F5JW66Upzd,com.sec.android.app.shealth,9128c594-cc0e-4487-8d20-c7b8a1543bda,1590278400000,
,4d5493cb-a759-4112-9c1e-e458ef1c21e8.extra_data.json,0.0,6507624,1483.8224,2020-07-05 21:37:14.580,2020-06-07 22:00:00.475,415.48953,F5JW66Upzd,com.sec.android.app.shealth,4d5493cb-a759-4112-9c1e-e458ef1c21e8,1591574400000,
,14711cb0-0262-43f9-a023-b6484ca1ce9f.extra_data.json,0.0,4694610,1517.4951,2020-07-03 20:28:43.630,2020-06-05 22:00:00.378,264.27017,F5JW66Upzd,com.sec.android.app.shealth,14711cb0-0262-43f9-a023-b6484ca1ce9f,1591401600000,
,70459492-ed4f-48c1-b016-031ed93f4b5b.extra_data.json,0.0,7439883,1466.5078,2020-07-06 21:52:07.660,2020-06-08 22:00:00.383,442.80325,F5JW66Upzd,com.sec.android.app.shealth,70459492-ed4f-48c1-b016-031ed93f4b5b,1591660800000,
,e23ed29f-f106-4734-9e41-4d60d09090e5.extra_data.json,0.0,5670852,1499.3636,2020-07-04 20:46:30.757,2020-06-06 22:00:00.479,326.66885,F5JW66Upzd,com.sec.android.app.shealth,e23ed29f-f106-4734-9e41-4d60d09090e5,1591488000000,
,f48ae68d-954a-4cd0-a99d-5383272c6489.extra_data.json,0.0,1664073,1573.7805,2020-06-26 21:31:23.267,2020-05-29 22:00:00.446,95.46001,F5JW66Upzd,com.sec.android.app.shealth,f48ae68d-954a-4cd0-a99d-5383272c6489,1590796800000,
,7b3f55f9-3bed-47c2-8058-52f2b55cab63.extra_data.json,0.0,2831208,1552.1036,2020-06-19 21:51:53.903,2020-05-22 22:00:01.431,164.17003,F5JW66Upzd,com.sec.android.app.shealth,7b3f55f9-3bed-47c2-8058-52f2b55cab63,1590192000000,
,39fef624-f22d-4af0-931d-7c12ea0328c1.extra_data.json,0.0,4622534,1518.8337,2020-07-11 21:29:53.596,2020-06-13 22:00:00.456,266.5199,F5JW66Upzd,com.sec.android.app.shealth,39fef624-f22d-4af0-931d-7c12ea0328c1,1592092800000,
,2cffef3b-9dd2-4813-8997-d4c46a4cf6d9.extra_data.json,0.0,4669374,1517.9637,2020-07-12 21:50:20.931,2020-06-14 22:00:00.379,423.64432,F5JW66Upzd,com.sec.android.app.shealth,2cffef3b-9dd2-4813-8997-d4c46a4cf6d9,1592179200000,
,8427c857-212f-42c4-be1e-8d1946f4ba4a.extra_data.json,0.0,7854376,1458.8094,2020-07-09 20:10:04.584,2020-06-11 22:00:00.432,622.2991,F5JW66Upzd,com.sec.android.app.shealth,8427c857-212f-42c4-be1e-8d1946f4ba4a,1591920000000,
,2bf5271e-f138-4a28-a2bc-fdc2778f5f0c.extra_data.json,0.0,7562822,1464.2244,2020-07-02 21:55:00.474,2020-06-04 22:00:00.309,487.94247,F5JW66Upzd,com.sec.android.app.shealth,2bf5271e-f138-4a28-a2bc-fdc2778f5f0c,1591315200000,
,37a8415b-007f-40c1-a647-7dc8cde9e823.extra_data.json,0.0,7231976,1470.3691,2020-06-25 19:35:01.714,2020-05-28 22:00:00.418,464.43875,F5JW66Upzd,com.sec.android.app.shealth,37a8415b-007f-40c1-a647-7dc8cde9e823,1590710400000,
,abbef27c-a301-4681-b2e9-be4af50be5a9.extra_data.json,0.0,7065621,1473.4587,2020-07-18 20:55:03.845,2020-06-20 22:00:00.437,484.15723,F5JW66Upzd,com.sec.android.app.shealth,abbef27c-a301-4681-b2e9-be4af50be5a9,1592697600000,
,29c5f0f4-664d-45fd-8120-5ca63f12d3cb.extra_data.json,0.0,7075447,1473.2764,2020-07-17 21:39:09.573,2020-06-19 22:00:00.442,417.76987,F5JW66Upzd,com.sec.android.app.shealth,29c5f0f4-664d-45fd-8120-5ca63f12d3cb,1592611200000,
,5c42c29c-b96b-466e-b4b3-b440687ec75e.extra_data.json,0.0,4419103,1522.6119,2020-07-10 21:47:48.455,2020-06-12 22:00:00.465,261.30988,F5JW66Upzd,com.sec.android.app.shealth,5c42c29c-b96b-466e-b4b3-b440687ec75e,1592006400000,
,d23363a4-72c2-446f-afc1-ed9cadee5bb8.extra_data.json,0.0,6137353,1490.6993,2020-07-15 21:35:02.310,2020-06-17 22:00:00.459,452.1407,F5JW66Upzd,com.sec.android.app.shealth,d23363a4-72c2-446f-afc1-ed9cadee5bb8,1592438400000,
,dfd0b15c-3436-4084-89b2-7679d8e7ce6b.extra_data.json,0.0,6474842,1484.4313,2020-07-08 21:35:01.815,2020-06-10 22:00:00.345,375.86008,F5JW66Upzd,com.sec.android.app.shealth,dfd0b15c-3436-4084-89b2-7679d8e7ce6b,1591833600000,
,23c484ee-93aa-49f9-959b-253f866ee096.extra_data.json,0.0,5815978,1496.6682,2020-07-16 21:42:53.910,2020-06-18 22:00:00.398,338.3499,F5JW66Upzd,com.sec.android.app.shealth,23c484ee-93aa-49f9-959b-253f866ee096,1592524800000,
,cc8111dd-557a-4d2f-b054-c78b32499d7f.extra_data.json,0.0,8819002,1440.8938,2020-07-24 21:32:08.940,2020-06-26 22:00:00.470,526.5735,F5JW66Upzd,com.sec.android.app.shealth,cc8111dd-557a-4d2f-b054-c78b32499d7f,1593216000000,
,d8fcdad7-2c3f-4d74-8496-da7cac51eda8.extra_data.json,0.0,3969069,1530.9703,2020-07-01 14:45:23.640,2020-06-03 22:00:00.432,228.429,F5JW66Upzd,com.sec.android.app.shealth,d8fcdad7-2c3f-4d74-8496-da7cac51eda8,1591228800000,
,8e698c26-e429-4d52-ae42-a05c180da722.extra_data.json,0.0,3206069,1545.1414,2020-07-14 21:15:02.747,2020-06-16 22:00:00.435,186.69998,F5JW66Upzd,com.sec.android.app.shealth,8e698c26-e429-4d52-ae42-a05c180da722,1592352000000,
,9460919b-e444-479b-a47e-4eb06c7aeac3.extra_data.json,0.0,5816173,1496.6646,2020-07-21 20:55:03.289,2020-06-23 22:00:00.431,367.9888,F5JW66Upzd,com.sec.android.app.shealth,9460919b-e444-479b-a47e-4eb06c7aeac3,1592956800000,
,d29cd259-e871-4a7e-bc73-364e9adb9163.extra_data.json,0.0,7151767,1471.8589,2020-07-23 20:32:04.277,2020-06-25 22:00:00.416,407.78784,F5JW66Upzd,com.sec.android.app.shealth,d29cd259-e871-4a7e-bc73-364e9adb9163,1593129600000,
