com.samsung.shealth.stand_day_summary,6156001,1
stand_time,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
2162688,2020-11-17 20:58:40.319,2020-11-16 23:00:09.782,ltHsc2Rtmp,com.sec.android.app.shealth,1bc288d9-1cd1-2090-2236-6ffff1fc5cb6,1605571200000,
1048576,2020-11-23 19:15:17.335,2020-11-22 23:00:05.585,ltHsc2Rtmp,com.sec.android.app.shealth,a894828e-ed71-6e6a-6b01-a92954f15b4c,1606089600000,
2167888,2020-11-29 20:51:55.266,2020-11-28 23:00:07.152,ltHsc2Rtmp,com.sec.android.app.shealth,95ec475f-d453-c2f6-c0b4-b0ba8c194951,1606608000000,
201216,2020-12-05 16:52:53.374,2020-12-04 23:00:08.068,ltHsc2Rtmp,com.sec.android.app.shealth,2d2d3a1c-91a6-17cc-638a-1dc151aa398c,1607126400000,
2097664,2020-12-11 20:54:00.336,2020-12-10 23:00:04.264,ltHsc2Rtmp,com.sec.android.app.shealth,3167c74e-229a-660f-533c-12c15707d51d,1607644800000,
2359296,2020-12-17 20:26:26.250,2020-12-16 23:00:08.939,ltHsc2Rtmp,com.sec.android.app.shealth,2cbf9cb7-15fe-efa3-d22d-97e06abcb226,1608163200000,
4456448,2020-12-23 21:18:52.373,2020-12-22 23:00:03.522,ltHsc2Rtmp,com.sec.android.app.shealth,baa8e6ea-7a35-36ce-46b6-7c34bb90037b,1608681600000,
360448,2020-12-29 17:37:49.352,2020-12-28 23:00:05.766,ltHsc2Rtmp,com.sec.android.app.shealth,1c7e72ee-a522-37d9-9679-7a4d76682356,1609200000000,
4259840,2021-01-04 21:02:09.347,2021-01-03 23:00:04.964,ltHsc2Rtmp,com.sec.android.app.shealth,b8501048-c6d7-5974-5edf-75f9f565383c,1609718400000,
336384,2021-01-10 17:27:54.308,2021-01-09 23:00:10.198,ltHsc2Rtmp,com.sec.android.app.shealth,36cadf9a-450a-13eb-e4c3-c4752564ae56,1610236800000,
4194304,2021-01-16 21:48:09.354,2021-01-15 23:00:04.614,ltHsc2Rtmp,com.sec.android.app.shealth,226d5df3-9feb-c45b-f750-4f389e41207e,1610755200000,
346112,2021-01-22 17:35:23.278,2021-01-21 23:00:08.895,ltHsc2Rtmp,com.sec.android.app.shealth,95da6d39-1b9e-68d2-e9e5-7d8ce490a117,1611273600000,
1048576,2021-01-28 19:25:19.265,2021-01-27 23:00:08.817,ltHsc2Rtmp,com.sec.android.app.shealth,8ec43260-1a08-c13b-c854-8ebb41258628,1611792000000,
16512,2021-02-03 13:24:53.635,2021-02-02 23:00:14.084,ltHsc2Rtmp,com.sec.android.app.shealth,35042bd8-c41a-56c0-e040-3a6cd112a7a4,1612310400000,
21504,2021-02-09 13:27:26.647,2021-02-09 07:43:13.592,ltHsc2Rtmp,com.sec.android.app.shealth,b10d7654-7c77-7ee2-dc4e-a47452dacc56,1612828800000,
393216,2021-02-15 17:45:02.271,2021-02-14 23:00:04.794,ltHsc2Rtmp,com.sec.android.app.shealth,0ca1011a-908d-51fe-f7db-fe97e14bdbc5,1613347200000,
50176,2021-02-21 14:59:28.203,2021-02-20 23:00:06.846,ltHsc2Rtmp,com.sec.android.app.shealth,9fbcae2f-46e8-4c75-b2bb-95d759cd17ad,1613865600000,
2401792,2021-02-27 20:46:37.273,2021-02-26 23:00:12.865,ltHsc2Rtmp,com.sec.android.app.shealth,ffb1589f-ecf0-1807-8bb2-e382596df11e,1614384000000,
4196864,2021-03-05 21:31:39.343,2021-03-04 23:00:14.168,ltHsc2Rtmp,com.sec.android.app.shealth,64ded773-a31b-c064-c1a6-04091bf6f8a7,1614902400000,
802816,2021-03-11 18:28:17.251,2021-03-10 23:00:03.364,ltHsc2Rtmp,com.sec.android.app.shealth,40853d24-4d47-1411-d3b0-5cb468a65ad5,1615420800000,
851968,2021-03-17 18:28:30.253,2021-03-16 23:00:05.853,ltHsc2Rtmp,com.sec.android.app.shealth,6c13214a-4864-ae86-e2ff-00d7abe34c69,1615939200000,
598016,2020-04-10 17:11:42.269,2020-04-09 22:00:09.175,ltHsc2Rtmp,com.sec.android.app.shealth,ab1f1b28-dc54-a657-d9eb-fb102d39948a,1586476800000,
4210688,2020-04-02 20:24:18.332,2020-04-01 22:00:05.156,ltHsc2Rtmp,com.sec.android.app.shealth,cb236d7d-5be1-33e6-6532-6477a1498f77,1585785600000,
8925696,2020-03-25 22:04:54.283,2020-03-24 23:00:11.798,ltHsc2Rtmp,com.sec.android.app.shealth,8ab5adf0-c3a8-3366-181d-92ab0e089918,1585094400000,
148480,2020-03-31 15:56:13.298,2020-03-30 22:00:14.942,ltHsc2Rtmp,com.sec.android.app.shealth,b7ee0e96-ebc2-4830-6df3-20f952a290e3,1585612800000,
4473344,2020-04-20 20:57:41.298,2020-04-19 22:00:09.040,ltHsc2Rtmp,com.sec.android.app.shealth,6627908f-4043-d2d8-17ba-911485bdafc5,1587340800000,
9504784,2020-04-26 21:05:14.450,2020-04-25 22:00:15.292,ltHsc2Rtmp,com.sec.android.app.shealth,4c1f4f80-23c1-b4f4-8e59-2b475dbf4599,1587859200000,
690208,2020-05-02 17:49:44.288,2020-05-01 22:00:15.949,ltHsc2Rtmp,com.sec.android.app.shealth,f7af8248-2970-2d1e-c0ae-7373bdfb80f7,1588377600000,
9986048,2020-05-08 21:12:22.262,2020-05-07 22:00:05.140,ltHsc2Rtmp,com.sec.android.app.shealth,fa8db024-9a9a-0b56-07b7-6f0180aab68f,1588896000000,
9576448,2020-05-14 21:13:55.290,2020-05-13 22:00:05.613,ltHsc2Rtmp,com.sec.android.app.shealth,9d5e27e8-acae-f499-4f38-a77b6d93b738,1589414400000,
1122816,2020-05-20 18:47:15.294,2020-05-19 22:00:09.066,ltHsc2Rtmp,com.sec.android.app.shealth,b36fdecf-d065-e49e-79e6-87bb8bc21c95,1589932800000,
6819840,2020-05-26 20:42:40.288,2020-05-25 22:11:10.377,ltHsc2Rtmp,com.sec.android.app.shealth,c2d11dea-14f8-49bc-943d-e8f00d8edf07,1590451200000,
4261888,2020-06-01 20:15:29.297,2020-05-31 22:00:13.788,ltHsc2Rtmp,com.sec.android.app.shealth,75e5de0a-90c2-4672-7b65-cc17923a4f48,1590969600000,
66560,2020-06-07 14:25:55.911,2020-06-06 22:00:13.472,ltHsc2Rtmp,com.sec.android.app.shealth,7e7120a1-e9c5-6510-7030-6d86ba5e7fc8,1591488000000,
3150336,2020-06-13 19:27:44.274,2020-06-13 02:26:30.630,ltHsc2Rtmp,com.sec.android.app.shealth,3b29595f-d65b-594f-9784-54d7fadd2199,1592006400000,
4198402,2020-06-19 20:33:08.261,2020-06-18 22:00:10.616,ltHsc2Rtmp,com.sec.android.app.shealth,2f27d2c8-05b2-d0e6-9efe-523fb7d8fe8e,1592524800000,
5242880,2020-06-25 20:58:03.264,2020-06-24 22:00:10.005,ltHsc2Rtmp,com.sec.android.app.shealth,717aa554-ff13-5b2e-f4ed-11193d00eb21,1593043200000,
4608,2020-07-01 10:43:58.779,2020-06-30 22:00:11.487,ltHsc2Rtmp,com.sec.android.app.shealth,c9151184-2e35-4894-a580-71cd4dc0d36f,1593561600000,
0,2020-07-06 22:00:07.950,2020-07-06 22:00:07.949,ltHsc2Rtmp,com.sec.android.app.shealth,393d24c4-0622-6780-0c91-d10aeec777c9,1594080000000,
1574912,2020-07-13 18:40:05.213,2020-07-12 22:00:07.066,ltHsc2Rtmp,com.sec.android.app.shealth,be300a9e-4b68-0af1-3fd7-58cfead7e266,1594598400000,
1179648,2020-07-19 18:57:12.221,2020-07-18 22:00:03.842,ltHsc2Rtmp,com.sec.android.app.shealth,e12a2507-80f3-eaa8-77bd-bb0074a3b5ac,1595116800000,
0,2020-07-25 10:46:12.171,2020-07-24 22:00:05.082,ltHsc2Rtmp,com.sec.android.app.shealth,d4cef439-dd4b-bdd2-93e6-3d90a5ec894c,1595635200000,
131712,2020-07-31 15:14:45.269,2020-07-30 22:00:12.559,ltHsc2Rtmp,com.sec.android.app.shealth,322cf1c4-940e-1b4f-76c7-d167e0d99b74,1596153600000,
1576960,2020-08-06 18:12:39.735,2020-08-05 22:00:06.454,ltHsc2Rtmp,com.sec.android.app.shealth,58743495-1b02-283e-cfe9-65a64ea07a18,1596672000000,
2625536,2020-08-12 19:34:35.506,2020-08-11 22:00:15.949,ltHsc2Rtmp,com.sec.android.app.shealth,c5e3275c-f611-5ab9-224b-9872c798b79a,1597190400000,
64,2020-08-18 19:15:31.994,2020-08-17 22:00:05.274,ltHsc2Rtmp,com.sec.android.app.shealth,f21c6354-e9c8-c8e8-9f2e-7621c6cb20bb,1597708800000,
1049088,2020-08-24 18:29:02.678,2020-08-23 22:00:09.948,ltHsc2Rtmp,com.sec.android.app.shealth,d496f2d1-8673-5553-3c57-7744f5e7861f,1598227200000,
66560,2020-08-30 14:37:05.284,2020-08-29 22:00:04.246,ltHsc2Rtmp,com.sec.android.app.shealth,348d9e76-e237-aaed-8f0f-66d159ba68c6,1598745600000,
66048,2020-09-05 14:30:09.269,2020-09-04 22:00:05.546,ltHsc2Rtmp,com.sec.android.app.shealth,4e416ef6-ac5e-a7fc-36a2-260cded2e275,1599264000000,
0,2020-09-10 22:00:06.110,2020-09-10 22:00:06.110,ltHsc2Rtmp,com.sec.android.app.shealth,5bc54bea-f0e4-7e79-c9c1-a8896d97d5c1,1599782400000,
0,2020-09-16 22:00:02.612,2020-09-16 22:00:02.612,ltHsc2Rtmp,com.sec.android.app.shealth,ce5950c3-f258-52ad-7713-8bbcc36128e5,1600300800000,
9699328,2020-09-24 21:32:45.310,2020-09-23 22:00:06.926,ltHsc2Rtmp,com.sec.android.app.shealth,9371e07d-96b8-35a1-e89d-016e22edf30c,1600905600000,
65536,2020-09-30 14:44:17.798,2020-09-30 04:04:27.849,ltHsc2Rtmp,com.sec.android.app.shealth,aea90826-575f-03f3-5dc1-fb2ab2f3fb34,1601424000000,
32768,2020-10-06 13:16:04.617,2020-10-05 22:00:06.665,ltHsc2Rtmp,com.sec.android.app.shealth,c8e63882-59d3-f04f-edec-9d9352c4bc63,1601942400000,
528384,2020-10-12 21:41:00.553,2020-10-11 22:00:08.119,ltHsc2Rtmp,com.sec.android.app.shealth,8fc7f866-df99-ba8f-61b5-7e4d54f819ac,1602460800000,
16384,2020-11-12 13:29:43.642,2020-11-11 23:00:06.917,ltHsc2Rtmp,com.sec.android.app.shealth,03a11081-94a7-1c2c-d402-2ebd3b80f07c,1605139200000,
1064960,2020-11-18 19:03:03.249,2020-11-17 23:00:05.784,ltHsc2Rtmp,com.sec.android.app.shealth,f05add0f-e8d1-e42b-8b0e-6d197bebae82,1605657600000,
2376704,2020-11-24 20:52:36.254,2020-11-23 23:00:06.010,ltHsc2Rtmp,com.sec.android.app.shealth,8fd323b0-f4c5-c338-e345-f3027f8ad6ac,1606176000000,
532480,2020-11-30 18:37:03.278,2020-11-29 23:00:04.191,ltHsc2Rtmp,com.sec.android.app.shealth,b670856e-e533-a4ea-415c-2a0a5e8474a3,1606694400000,
262144,2020-12-06 17:56:14.250,2020-12-06 13:19:59.321,ltHsc2Rtmp,com.sec.android.app.shealth,0cb7d0da-f61a-81f9-d4f0-9924064ef9af,1607212800000,
2099200,2020-12-12 20:51:29.234,2020-12-11 23:00:06.655,ltHsc2Rtmp,com.sec.android.app.shealth,2f6f82eb-6f69-0664-a101-7b0294331d16,1607731200000,
1247232,2020-12-18 19:23:41.243,2020-12-17 23:00:07.810,ltHsc2Rtmp,com.sec.android.app.shealth,83f74c05-c486-4613-6149-90b5d7a06586,1608249600000,
2376192,2020-12-24 20:06:09.247,2020-12-23 23:00:03.985,ltHsc2Rtmp,com.sec.android.app.shealth,5f1598a0-f81f-cb6a-2c59-cf6c98f59f9d,1608768000000,
294912,2020-12-30 17:36:45.300,2020-12-29 23:00:04.842,ltHsc2Rtmp,com.sec.android.app.shealth,8306ac22-66b6-4de6-a754-5e849381924f,1609286400000,
512,2021-01-05 12:24:50.364,2021-01-04 23:00:05.724,ltHsc2Rtmp,com.sec.android.app.shealth,680ffd31-bb9f-ee05-1dfb-4a4d85aca45a,1609804800000,
4325888,2021-01-11 21:19:05.187,2021-01-10 23:00:03.538,ltHsc2Rtmp,com.sec.android.app.shealth,35b29364-a003-a699-0eb7-d583e3ae6112,1610323200000,
559104,2021-01-17 18:22:34.301,2021-01-16 23:00:03.405,ltHsc2Rtmp,com.sec.android.app.shealth,c3c5adb1-e6fc-1264-5d7a-0e4d3bbc5bc7,1610841600000,
2376704,2021-01-23 20:25:38.304,2021-01-22 23:00:03.484,ltHsc2Rtmp,com.sec.android.app.shealth,01ea85e1-141e-2426-e88c-f671e71e94a5,1611360000000,
16384,2021-01-29 13:25:03.403,2021-01-28 23:00:04.178,ltHsc2Rtmp,com.sec.android.app.shealth,1906d2df-15fc-12a8-669b-e1b6a2b7c0e4,1611878400000,
2393344,2021-02-04 20:04:21.754,2021-02-03 23:21:18.872,ltHsc2Rtmp,com.sec.android.app.shealth,0840bf20-dfa5-7efa-e376-72c3099b5eb9,1612396800000,
131840,2021-02-10 16:58:37.261,2021-02-09 23:00:08.375,ltHsc2Rtmp,com.sec.android.app.shealth,513f189c-788f-15a3-69b0-bc8f703a3410,1612915200000,
64,2021-02-16 05:14:52.380,2021-02-15 23:00:04.717,ltHsc2Rtmp,com.sec.android.app.shealth,4e269b51-9efa-5063-1d9e-64c8f304b6c5,1613433600000,
4196352,2021-02-22 21:00:11.287,2021-02-21 23:00:03.744,ltHsc2Rtmp,com.sec.android.app.shealth,6b64abf4-08af-1a28-e6fe-4b4ac613cba6,1613952000000,
2097152,2021-02-28 20:46:47.303,2021-02-27 23:00:08.356,ltHsc2Rtmp,com.sec.android.app.shealth,d51014e1-d4e0-8457-a1c7-dd6292c1c8e6,1614470400000,
2279424,2021-03-06 20:50:57.518,2021-03-05 23:00:07.594,ltHsc2Rtmp,com.sec.android.app.shealth,3711f0ab-780a-b84a-31ed-925da21e2298,1614988800000,
794624,2021-03-12 18:33:38.316,2021-03-11 23:00:08.320,ltHsc2Rtmp,com.sec.android.app.shealth,c0f0de04-b71b-391d-1077-faab69e6c9d9,1615507200000,
2114560,2020-04-11 19:43:56.291,2020-04-10 22:00:06.417,ltHsc2Rtmp,com.sec.android.app.shealth,42fb2484-c21c-6b39-b0a7-5c3a68a64111,1586563200000,
1324032,2020-04-03 18:18:56.220,2020-04-02 22:00:16.231,ltHsc2Rtmp,com.sec.android.app.shealth,26562fba-24da-d8cf-cd97-9c765f1982b6,1585872000000,
4801024,2020-03-26 21:35:14.636,2020-03-25 23:00:10.516,ltHsc2Rtmp,com.sec.android.app.shealth,5066b864-6eeb-eb57-3fe6-afef23fe0270,1585180800000,
2113536,2020-04-01 19:31:01.474,2020-04-01 10:26:20.143,ltHsc2Rtmp,com.sec.android.app.shealth,9368d8d0-b8d6-a59c-014e-ec288a2e6f4b,1585699200000,
3284992,2020-04-21 19:59:37.305,2020-04-20 22:00:14.068,ltHsc2Rtmp,com.sec.android.app.shealth,404c46bd-7b25-cb44-8685-75d5c36eec33,1587427200000,
4212736,2020-04-27 20:04:41.420,2020-04-26 22:00:14.428,ltHsc2Rtmp,com.sec.android.app.shealth,c2db41d6-a1b4-957e-6e87-2f185a415348,1587945600000,
65536,2020-05-03 14:21:03.854,2020-05-02 22:00:03.862,ltHsc2Rtmp,com.sec.android.app.shealth,6b8cec04-9686-4b0d-e842-ba182ab42b54,1588464000000,
32,2020-05-09 03:05:57.322,2020-05-08 22:00:07.807,ltHsc2Rtmp,com.sec.android.app.shealth,78eebabd-ab7b-5fc0-21f1-3cf937d62591,1588982400000,
4337680,2020-05-15 20:30:35.351,2020-05-14 22:00:03.986,ltHsc2Rtmp,com.sec.android.app.shealth,77babb59-5cef-aa17-2fe9-baaaef4ec998,1589500800000,
5251088,2020-05-21 20:38:15.689,2020-05-20 22:00:08.933,ltHsc2Rtmp,com.sec.android.app.shealth,300f8bd2-06ad-9c57-c67a-49485a336f1c,1590019200000,
5242880,2020-05-27 20:41:16.277,2020-05-26 22:00:05.709,ltHsc2Rtmp,com.sec.android.app.shealth,8f81ba6b-621c-4209-5ab6-b59e8650e9ec,1590537600000,
6428800,2020-06-02 20:21:54.315,2020-06-01 22:00:03.898,ltHsc2Rtmp,com.sec.android.app.shealth,04320684-df32-90bd-5c2d-e5743d5036b5,1591056000000,
2097152,2020-06-08 19:15:03.904,2020-06-07 22:00:06.405,ltHsc2Rtmp,com.sec.android.app.shealth,874e4781-37c3-d8a5-d232-5b283402460a,1591574400000,
1120256,2020-06-14 18:10:10.310,2020-06-13 22:00:15.454,ltHsc2Rtmp,com.sec.android.app.shealth,dcb85ed7-5fd6-19f6-3418-c2dce2306948,1592092800000,
1052672,2020-06-20 18:19:26.238,2020-06-19 22:00:04.699,ltHsc2Rtmp,com.sec.android.app.shealth,32aae95a-33d1-9a2a-cf8a-f9382c458579,1592611200000,
2097152,2020-06-26 19:26:41.257,2020-06-25 22:00:13.077,ltHsc2Rtmp,com.sec.android.app.shealth,bc766187-aa82-563e-90fa-04d9264b30dc,1593129600000,
1048576,2020-07-02 18:26:02.230,2020-07-02 06:36:39.821,ltHsc2Rtmp,com.sec.android.app.shealth,f2971041-95ab-7e10-3922-bd2d794bf093,1593648000000,
262144,2020-07-08 16:58:46.208,2020-07-07 22:00:08.474,ltHsc2Rtmp,com.sec.android.app.shealth,abccef5b-df45-3e98-2b53-3a414399fe31,1594166400000,
4608,2020-07-14 10:17:23.676,2020-07-13 22:00:09.610,ltHsc2Rtmp,com.sec.android.app.shealth,25fb9846-d3a8-2c3b-84da-e201dee4d6d6,1594684800000,
0,2020-07-20 21:39:59.060,2020-07-19 22:00:05.895,ltHsc2Rtmp,com.sec.android.app.shealth,bb033a55-af91-b3b2-c366-dc0694276593,1595203200000,
1048576,2020-07-26 18:41:17.265,2020-07-25 22:00:08.894,ltHsc2Rtmp,com.sec.android.app.shealth,2e0ab6c0-7ba9-a98e-0154-82d8ba5e5de0,1595721600000,
2048,2020-08-01 09:29:38.222,2020-07-31 22:00:07.831,ltHsc2Rtmp,com.sec.android.app.shealth,2fffd336-491f-734b-9658-fd02fc069fab,1596240000000,
606208,2020-08-07 17:20:10.235,2020-08-06 22:00:14.516,ltHsc2Rtmp,com.sec.android.app.shealth,d5f6779c-42a6-eb0b-0f04-2a48727b4fa5,1596758400000,
791552,2020-08-13 17:43:12.271,2020-08-12 22:00:06.608,ltHsc2Rtmp,com.sec.android.app.shealth,42bbe133-b3d4-27b3-fb3a-2e20b037899d,1597276800000,
2621952,2020-08-19 19:27:42.781,2020-08-18 22:00:09.777,ltHsc2Rtmp,com.sec.android.app.shealth,43b25e0a-1eb4-0e25-5905-df829b3b0bed,1597795200000,
655489,2020-08-25 17:46:27.460,2020-08-24 22:00:12.020,ltHsc2Rtmp,com.sec.android.app.shealth,e602e751-c62a-ecb7-fdd4-5f0b2fe9a2b9,1598313600000,
2654208,2020-08-31 19:09:04.264,2020-08-30 22:00:12.216,ltHsc2Rtmp,com.sec.android.app.shealth,86c14089-6d72-73df-c0fc-6059bd52f6a3,1598832000000,
1582080,2020-09-06 18:58:50.242,2020-09-05 22:00:06.800,ltHsc2Rtmp,com.sec.android.app.shealth,73de23ec-d5a0-b45f-02e6-0f3d29f0ac0b,1599350400000,
0,2020-09-11 22:00:02.618,2020-09-11 22:00:02.618,ltHsc2Rtmp,com.sec.android.app.shealth,a1d68ade-b5d4-6613-ac12-fec53dd7352e,1599868800000,
0,2020-09-19 20:34:24.718,2020-09-19 20:34:24.718,ltHsc2Rtmp,com.sec.android.app.shealth,10fe50f2-f1a6-d634-710a-20a71985b434,1600473600000,
1378560,2020-09-25 18:21:44.241,2020-09-24 22:00:05.751,ltHsc2Rtmp,com.sec.android.app.shealth,cbb92974-6725-2ac3-80fc-64565bf9848d,1600992000000,
2625536,2020-10-01 19:13:39.297,2020-09-30 22:00:09.220,ltHsc2Rtmp,com.sec.android.app.shealth,5b74acc4-a135-3c67-75ed-4bcb21946d9e,1601510400000,
4096,2020-10-07 10:03:56.280,2020-10-06 22:00:11.329,ltHsc2Rtmp,com.sec.android.app.shealth,55e3e3d6-9493-a04d-c88b-822f68f9e195,1602028800000,
393216,2020-10-13 16:49:51.787,2020-10-13 10:35:11.197,ltHsc2Rtmp,com.sec.android.app.shealth,4f7b1c32-5709-4dcd-45d5-2986c8211513,1602547200000,
1050624,2020-11-13 19:35:59.252,2020-11-12 23:00:02.539,ltHsc2Rtmp,com.sec.android.app.shealth,7924d237-9fec-d930-029f-79e0c8df6eff,1605225600000,
46080,2020-11-19 14:02:05.568,2020-11-18 23:00:04.184,ltHsc2Rtmp,com.sec.android.app.shealth,917fec61-cd96-66cf-d62c-9e9b1a4901af,1605744000000,
4788224,2020-11-25 21:15:11.261,2020-11-24 23:00:03.893,ltHsc2Rtmp,com.sec.android.app.shealth,58452073-b997-e4f5-73e2-95ca52a6e370,1606262400000,
2179072,2020-12-01 20:51:20.298,2020-11-30 23:00:02.918,ltHsc2Rtmp,com.sec.android.app.shealth,c247ee0f-1081-2e37-eb73-9cfa2475306e,1606780800000,
4507136,2020-12-07 21:03:29.252,2020-12-06 23:00:09.071,ltHsc2Rtmp,com.sec.android.app.shealth,49fb420e-28e6-7f8a-34c5-bc4175346646,1607299200000,
335872,2020-12-13 17:34:23.293,2020-12-12 23:00:03.854,ltHsc2Rtmp,com.sec.android.app.shealth,1d09b6fe-a700-0fbb-07b1-528af0ca223d,1607817600000,
4472832,2020-12-19 21:23:49.323,2020-12-18 23:00:04.444,ltHsc2Rtmp,com.sec.android.app.shealth,3bc21ab8-8745-0946-c689-be5a6a268f64,1608336000000,
4589568,2020-12-25 21:25:29.321,2020-12-24 23:00:10.086,ltHsc2Rtmp,com.sec.android.app.shealth,4382e768-05dd-ea2f-05a8-699947e866e0,1608854400000,
4752384,2020-12-31 21:41:17.314,2020-12-30 23:00:18.776,ltHsc2Rtmp,com.sec.android.app.shealth,5bb9d449-80ad-40f7-e8e5-91a91e67a022,1609372800000,
16896,2021-01-06 13:28:56.703,2021-01-05 23:00:04.607,ltHsc2Rtmp,com.sec.android.app.shealth,eaf13624-b395-e7d4-19ac-1107c070b8ab,1609891200000,
2048,2021-01-12 10:03:16.302,2021-01-11 23:00:06.802,ltHsc2Rtmp,com.sec.android.app.shealth,c4667db6-9c9c-dc9d-e0be-f367f8848926,1610409600000,
4718592,2021-01-18 21:13:48.310,2021-01-17 23:00:03.514,ltHsc2Rtmp,com.sec.android.app.shealth,30470513-4f5b-4d85-8562-e6e881e66dac,1610928000000,
4204544,2021-01-24 21:20:15.322,2021-01-23 23:00:06.806,ltHsc2Rtmp,com.sec.android.app.shealth,40087682-8968-b746-30a4-08643288d87a,1611446400000,
148992,2021-01-30 16:29:17.367,2021-01-29 23:00:05.658,ltHsc2Rtmp,com.sec.android.app.shealth,d8c7c33a-052b-504b-c19d-5381fbdc8015,1611964800000,
354304,2021-02-05 17:35:07.241,2021-02-04 23:00:14.866,ltHsc2Rtmp,com.sec.android.app.shealth,8b4bd6bb-1ecb-430c-c12a-80b2d6b19908,1612483200000,
5308416,2021-02-11 21:35:57.198,2021-02-10 23:00:07.553,ltHsc2Rtmp,com.sec.android.app.shealth,69066b00-1aa5-967b-a7e5-8d8d86547c3d,1613001600000,
136192,2021-02-17 16:25:03.329,2021-02-16 23:00:10.393,ltHsc2Rtmp,com.sec.android.app.shealth,e43c0c8b-fb28-72ec-be1e-d8154434ea7a,1613520000000,
4194304,2021-02-23 21:12:39.714,2021-02-22 23:00:03.485,ltHsc2Rtmp,com.sec.android.app.shealth,7aa172a4-f040-23ba-65f6-4c6bf9602c76,1614038400000,
524288,2021-03-01 18:48:27.339,2021-02-28 23:00:11.753,ltHsc2Rtmp,com.sec.android.app.shealth,2f463af5-9c91-79de-1678-eb59eb680970,1614556800000,
139264,2021-03-07 16:29:07.909,2021-03-06 23:00:15.108,ltHsc2Rtmp,com.sec.android.app.shealth,1ba2e9fc-056d-20bf-a590-90869d57938c,1615075200000,
4464640,2021-03-13 21:15:00.243,2021-03-12 23:00:03.724,ltHsc2Rtmp,com.sec.android.app.shealth,f19536fc-7d72-de5f-f618-919769e5e8ed,1615593600000,
4294656,2020-04-12 20:22:41.311,2020-04-11 22:00:06.890,ltHsc2Rtmp,com.sec.android.app.shealth,909de831-f7f3-b102-9424-1e3d13d74247,1586649600000,
4199424,2020-04-04 20:00:05.276,2020-04-03 22:00:10.107,ltHsc2Rtmp,com.sec.android.app.shealth,4e583467-de71-e4a8-5ec0-a83cc142e8a0,1585958400000,
4460544,2020-03-27 21:48:07.311,2020-03-26 23:00:16.736,ltHsc2Rtmp,com.sec.android.app.shealth,68afae3e-ddff-92a9-24cd-c1e76ec93c34,1585267200000,
1327616,2020-04-16 18:34:27.328,2020-04-15 22:00:08.227,ltHsc2Rtmp,com.sec.android.app.shealth,68124b9a-3590-c0e6-10bd-56720152b209,1586995200000,
8192,2020-04-22 11:22:10.335,2020-04-21 22:00:05.228,ltHsc2Rtmp,com.sec.android.app.shealth,21d0c958-ad1b-dcb8-cf7b-35a3a5b19ba7,1587513600000,
131072,2020-04-28 15:56:27.351,2020-04-27 22:00:05.001,ltHsc2Rtmp,com.sec.android.app.shealth,ac8cad3c-f22f-62e5-02b0-d0a93606e4e9,1588032000000,
12191744,2020-05-04 21:01:48.295,2020-05-03 22:00:14.731,ltHsc2Rtmp,com.sec.android.app.shealth,335b9090-defa-70d2-8db1-08ddce8af799,1588550400000,
1050641,2020-05-10 18:51:00.924,2020-05-09 22:00:11.706,ltHsc2Rtmp,com.sec.android.app.shealth,acfecfcb-cd04-cc21-8c87-4809a6b6427a,1589068800000,
9437200,2020-05-16 21:02:09.265,2020-05-15 22:00:03.095,ltHsc2Rtmp,com.sec.android.app.shealth,99282894-a578-4eac-d003-8bd8e9e64256,1589587200000,
16,2020-05-22 02:04:32.276,2020-05-21 22:00:04.797,ltHsc2Rtmp,com.sec.android.app.shealth,0d0d5e01-dbdd-88f8-f167-8e82fab9e4e1,1590105600000,
525312,2020-05-28 17:53:48.293,2020-05-27 22:00:08.113,ltHsc2Rtmp,com.sec.android.app.shealth,11546bf8-91e6-ff19-0328-9bd30193f453,1590624000000,
541696,2020-06-03 17:32:10.263,2020-06-02 22:00:15.458,ltHsc2Rtmp,com.sec.android.app.shealth,637eb595-5f30-ba27-4af1-410d27ab355d,1591142400000,
1196033,2020-06-09 18:45:53.324,2020-06-08 22:00:17.397,ltHsc2Rtmp,com.sec.android.app.shealth,1b2e76ac-b7c4-c2af-c568-d6fd7073be2c,1591660800000,
14157824,2020-06-15 21:32:04.265,2020-06-14 22:00:09.509,ltHsc2Rtmp,com.sec.android.app.shealth,b5b17d0e-edc6-8a55-83a3-7f34be61f7f7,1592179200000,
34176,2020-06-21 13:13:46.248,2020-06-20 22:00:09.551,ltHsc2Rtmp,com.sec.android.app.shealth,f51e3a36-88e1-8d45-f746-0d6ad211274e,1592697600000,
6144,2020-06-27 10:35:08.445,2020-06-26 22:00:09.075,ltHsc2Rtmp,com.sec.android.app.shealth,7894ca8b-3890-ebcd-8a27-67414920af8b,1593216000000,
1069056,2020-07-03 18:22:28.260,2020-07-02 22:00:03.278,ltHsc2Rtmp,com.sec.android.app.shealth,6f018f21-990b-2894-2ccf-125ed1c5bb85,1593734400000,
8945664,2020-07-09 21:32:16.225,2020-07-08 22:00:14.018,ltHsc2Rtmp,com.sec.android.app.shealth,d61380d2-dda6-8fe5-9c39-118d8f7d392a,1594252800000,
4849728,2020-07-15 20:52:36.284,2020-07-14 22:00:14.778,ltHsc2Rtmp,com.sec.android.app.shealth,00ad6ada-00cf-4165-4ae5-4d1ec5e0a349,1594771200000,
