com.samsung.shealth.exercise,6156001,11
live_data_internal,mission_value,subset_data,total_calorie,completion_status,pace_info_id,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,reward_status,heart_rate_sample_count,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid
,0,,160.0,0,,,,4,0,,,0,,0.0,,,,,2313516,,,,2020-04-19 10:00:18.729,1001,,,,,30001,,,,2020-04-19 10:39:52.653,2020-04-19 10:39:52.653,,1.5427904,,,3636,2690.643,,160.0,,,,UTC+0200,ltHsc2Rtmp,,,70039258-3105-0652-6f05-ef9bfa5c628a.com.samsung.health.exercise.live_data.json,,1.2913176,com.sec.android.app.shealth,,,,2020-04-19 10:38:52.245,70039258-3105-0652-6f05-ef9bfa5c628a,
,0,,166.0,0,,,,4,0,,,0,,0.0,,,,,1849647,,,,2020-04-16 07:08:15.881,1001,,,,,30001,,,,2020-04-16 07:40:06.594,2020-04-16 07:40:06.594,,1.435,,,3242,2432.975,,166.0,,,,UTC+0200,ltHsc2Rtmp,,,04518781-73be-ec66-f55a-ac5859b22196.com.samsung.health.exercise.live_data.json,,1.3506849,com.sec.android.app.shealth,,,,2020-04-16 07:39:05.528,04518781-73be-ec66-f55a-ac5859b22196,
,0,,127.0,0,,,,4,0,,,0,,0.0,,,,,1446018,,,,2020-04-17 17:41:57.850,1001,,,,,30001,,,,2020-04-17 18:07:04.562,2020-04-17 18:07:04.562,,1.4786667,,,2433,1841.459,,127.0,,,,UTC+0200,ltHsc2Rtmp,,,c7b5a263-95cb-43f4-4b35-3c97a8f6ae2c.com.samsung.health.exercise.live_data.json,,1.3503083,com.sec.android.app.shealth,,,,2020-04-17 18:06:03.868,c7b5a263-95cb-43f4-4b35-3c97a8f6ae2c,
,0,,162.28,0,,,,4,0,,,0,,0.0,,,,,1007520,,,,2020-04-15 12:20:44.125,11007,,,,,,,,,2020-04-15 12:39:39.336,2020-04-15 12:39:39.336,,,,,,,,162.28,,,,UTC+0200,ltHsc2Rtmp,,,1024baa4-69b2-b815-cba4-3c981edf599b.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-04-15 12:37:31.645,1024baa4-69b2-b815-cba4-3c981edf599b,
,,,,1,,,,4,0,0,,,,,,,,,2583154,,,,2020-04-19 18:50:00.000,1001,,,,,,,,,2020-04-19 19:37:47.338,2020-04-19 19:37:47.338,,1.3333334,,,,3213.52,,173.11,,,,UTC+0200,F5JW66Upzd,,,e99b98ce-f655-4232-b076-a2279d22b484.com.samsung.health.exercise.live_data.json,,1.2440295,com.sec.android.app.shealth,,,,2020-04-19 19:33:03.000,e99b98ce-f655-4232-b076-a2279d22b484,
,0,,129.0,0,,,,4,0,,,0,,0.0,,,,,1230633,,,,2020-04-21 08:25:03.344,1001,,,,,30001,,,,2020-04-21 08:46:34.584,2020-04-21 08:46:34.584,,1.8055556,,,2005,1510.981,,129.0,,,,UTC+0200,ltHsc2Rtmp,,,ad985c40-1bf5-19de-9a9e-544d4f821877.com.samsung.health.exercise.live_data.json,,1.3916763,com.sec.android.app.shealth,,,,2020-04-21 08:45:33.977,ad985c40-1bf5-19de-9a9e-544d4f821877,
,0,,165.0,0,,,,4,0,,,0,,0.0,,,,,1436646,,,,2020-04-21 08:57:39.574,1001,,,,,30001,,,,2020-04-21 09:22:36.438,2020-04-21 09:22:36.438,,1.3333334,,,2236,1645.466,,165.0,,,,UTC+0200,ltHsc2Rtmp,,,bb53d5cd-60ed-bfef-b0b5-22890d7dddfe.com.samsung.health.exercise.live_data.json,,1.2651455,com.sec.android.app.shealth,,,,2020-04-21 09:21:36.220,bb53d5cd-60ed-bfef-b0b5-22890d7dddfe,
,0,,58.84,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-04-22 09:05:09.282,11007,,,,,,,,,2020-04-22 09:15:41.418,2020-04-22 09:15:41.418,,,,,,,,58.84,,,,UTC+0200,ltHsc2Rtmp,,,d8572915-8a71-7c6c-7f40-ac6c1f9924d8.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-04-22 09:15:09.282,d8572915-8a71-7c6c-7f40-ac6c1f9924d8,
,0,,186.0,0,,,,4,0,,,0,,0.0,,,,,2137237,,,,2020-04-19 08:55:41.800,1001,,,,,30001,,,,2020-04-19 09:32:19.789,2020-04-19 09:32:19.789,,1.4327005,,,3409,2553.854,,186.0,,,,UTC+0200,ltHsc2Rtmp,,,8a5939a2-553c-31e8-e8d9-8c6ad86359f9.com.samsung.health.exercise.live_data.json,,1.310072,com.sec.android.app.shealth,,,,2020-04-19 09:31:19.037,8a5939a2-553c-31e8-e8d9-8c6ad86359f9,
,0,,97.0,0,,,,4,0,,,0,,0.0,,,,,1268221,,,,2020-04-24 08:58:09.391,1001,,,,,30001,,,,2020-04-24 09:20:18.809,2020-04-24 09:20:18.809,,1.75,,,1786,1319.894,,97.0,,,,UTC+0200,ltHsc2Rtmp,,,fb10ceac-d490-0552-dcaa-e0e0edc7c914.com.samsung.health.exercise.live_data.json,,1.2701633,com.sec.android.app.shealth,,,,2020-04-24 09:19:17.612,fb10ceac-d490-0552-dcaa-e0e0edc7c914,
,0,,135.0,0,,,,4,0,,,0,,0.0,,,,,1462718,,,,2020-04-17 07:52:41.616,1001,,,,,30001,,,,2020-04-17 08:18:04.393,2020-04-17 08:18:04.393,,1.4086666,,,2464,1831.792,,135.0,,,,UTC+0200,ltHsc2Rtmp,,,7c4da916-2631-c25d-04ea-16712d28e002.com.samsung.health.exercise.live_data.json,,1.3142937,com.sec.android.app.shealth,,,,2020-04-17 08:17:04.334,7c4da916-2631-c25d-04ea-16712d28e002,
,0,,55.0,0,,,,4,0,,,0,,0.0,,,,,724033,,,,2020-04-22 15:25:38.190,0,,,,,,,,,2020-04-22 15:38:43.422,2020-04-22 15:38:43.422,,,,,,,,55.0,,,,UTC+0200,ltHsc2Rtmp,,,9804c9e5-2331-7f50-45f9-0f773afe8b50.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-04-22 15:37:42.223,9804c9e5-2331-7f50-45f9-0f773afe8b50,
,0,,70.0,0,,,,4,0,,,0,,0.0,,,,,1071183,,,,2020-04-24 09:32:45.205,1001,,,,,30001,,,,2020-04-24 09:51:36.573,2020-04-24 09:51:36.573,,1.2738585,,,1544,1114.661,,70.0,,,,UTC+0200,ltHsc2Rtmp,,,251b9a13-6a04-a0be-b0d9-03840ae62a09.com.samsung.health.exercise.live_data.json,,1.125696,com.sec.android.app.shealth,,,,2020-04-24 09:50:36.388,251b9a13-6a04-a0be-b0d9-03840ae62a09,
,0,,226.0,0,,,,4,0,,,0,,0.0,,,,,1699363,,,,2020-04-25 10:41:44.522,1001,,,,,30001,,,,2020-04-25 11:11:06.049,2020-04-25 11:11:06.049,,1.3333334,,,2097,1510.092,,226.0,,,,UTC+0200,ltHsc2Rtmp,,,7be253e4-eeeb-8091-0af7-5fccc29c93f0.com.samsung.health.exercise.live_data.json,,1.13486,com.sec.android.app.shealth,,,,2020-04-25 11:10:03.885,7be253e4-eeeb-8091-0af7-5fccc29c93f0,
,0,,86.45,0,,,,4,0,,,0,,0.0,,,,,669600,,,,2020-04-26 14:19:49.035,11007,,,,,,,,,2020-04-26 14:33:04.604,2020-04-26 14:33:04.604,,,,,,,,86.45,,,,UTC+0200,ltHsc2Rtmp,,,b9a1ff7b-31b9-7925-eafa-16955f17b67d.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-04-26 14:30:58.635,b9a1ff7b-31b9-7925-eafa-16955f17b67d,
,0,,317.0,0,,,,4,0,,,0,,0.0,,,,,2794654,,,,2020-04-29 17:29:11.309,1001,,,,,30001,,,,2020-04-29 18:16:46.968,2020-04-29 18:16:46.968,,1.3556666,,,4396,3244.493,,317.0,,,,UTC+0200,ltHsc2Rtmp,,,f269c70d-455c-a93b-63f4-5a61d6af76ae.com.samsung.health.exercise.live_data.json,,1.254117,com.sec.android.app.shealth,,,,2020-04-29 18:15:45.963,f269c70d-455c-a93b-63f4-5a61d6af76ae,
,0,,109.0,0,,,,4,0,,,0,,0.0,,,,,1143317,,,,2020-04-25 14:16:34.433,0,,,,,,,,,2020-04-25 14:36:40.516,2020-04-25 14:36:40.516,,,,,,,,109.0,,,,UTC+0200,ltHsc2Rtmp,,,aeec9bd3-9a94-c67c-f558-f5b61a392749.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-04-25 14:35:37.750,aeec9bd3-9a94-c67c-f558-f5b61a392749,
,0,,137.0,0,,,,4,0,,,0,,0.0,,,,,1222388,,,,2020-04-21 15:58:10.498,1001,,,,,30001,,,,2020-04-21 16:19:33.666,2020-04-21 16:19:33.666,,2.1711955,,,1722,1293.866,,137.0,,,,UTC+0200,ltHsc2Rtmp,,,b18367bd-ad36-3675-1ba4-52df2f8a9d68.com.samsung.health.exercise.live_data.json,,1.3909366,com.sec.android.app.shealth,,,,2020-04-21 16:18:32.886,b18367bd-ad36-3675-1ba4-52df2f8a9d68,
,0,,323.0,0,,,,4,0,,,0,,0.0,,,,,2477189,,,,2020-04-20 18:45:04.019,1001,,,,,30001,,,,2020-04-20 19:27:23.384,2020-04-20 19:27:23.384,,1.5253333,,,4255,3205.694,,323.0,,,,UTC+0200,ltHsc2Rtmp,,,7d430fe7-5098-3bfa-e90c-797c7382f8f7.com.samsung.health.exercise.live_data.json,,1.3426795,com.sec.android.app.shealth,,,,2020-04-20 19:26:21.208,7d430fe7-5098-3bfa-e90c-797c7382f8f7,
,,,,1,,,,4,0,0,,,,,,,,,2282067,,,,2020-05-03 10:17:00.000,1001,,,,,,,,,2020-05-03 11:00:13.245,2020-05-03 11:00:13.245,,1.4166666,,,,2933.34,,156.43,,,,UTC+0200,F5JW66Upzd,,,65c4e546-61a3-4bde-9942-760f86dcdb02.com.samsung.health.exercise.live_data.json,,1.2853873,com.sec.android.app.shealth,,,,2020-05-03 10:55:02.000,65c4e546-61a3-4bde-9942-760f86dcdb02,
,0,,136.0,0,,,,4,0,,,0,,0.0,,,,,1567744,,,,2020-04-25 10:13:55.354,1001,,,,,30001,,,,2020-04-25 10:41:05.671,2020-04-25 10:41:05.671,,1.8055556,,,2230,1662.834,,136.0,,,,UTC+0200,ltHsc2Rtmp,,,224239d1-edf0-9069-9fa7-a6b48aabc975.com.samsung.health.exercise.live_data.json,,1.2849462,com.sec.android.app.shealth,,,,2020-04-25 10:40:03.098,224239d1-edf0-9069-9fa7-a6b48aabc975,
,0,,59.98,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-01 14:31:08.077,11007,,,,,,,,,2020-05-01 14:42:26.640,2020-05-01 14:42:26.640,,,,,,,,59.98,,,,UTC+0200,ltHsc2Rtmp,,,5354edb7-d3f2-121d-234d-0fa98c275ff3.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-01 14:41:08.077,5354edb7-d3f2-121d-234d-0fa98c275ff3,
,0,,116.41,0,,,,4,0,,,0,,0.0,,,,,633760,,,,2020-05-06 12:41:52.074,11007,,,,,,,,,2020-05-06 12:54:30.456,2020-05-06 12:54:30.456,,,,,,,,116.41,,,,UTC+0200,ltHsc2Rtmp,,,61e0cd32-d86f-b001-e48e-7490728850d5.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-06 12:52:25.834,61e0cd32-d86f-b001-e48e-7490728850d5,
,0,,346.0,0,,,,4,0,,,0,,0.0,,,,,3006435,,,,2020-05-02 10:16:06.663,1001,,,,,30001,,,,2020-05-02 11:07:14.584,2020-05-02 11:07:14.584,,1.5833334,,,4534,3357.082,,346.0,,,,UTC+0200,ltHsc2Rtmp,,,509c39aa-9db2-6035-7483-86d6e348513c.com.samsung.health.exercise.live_data.json,,1.2912972,com.sec.android.app.shealth,,,,2020-05-02 11:06:13.098,509c39aa-9db2-6035-7483-86d6e348513c,
,0,,209.0,0,,,,4,0,,,0,,0.0,,,,,2142468,,,,2020-05-09 10:49:43.990,1001,,,,,30001,,,,2020-05-09 11:26:28.445,2020-05-09 11:26:28.445,,1.4444444,,,3326,2464.66,,209.0,,,,UTC+0200,ltHsc2Rtmp,,,9d76983f-e2c9-e5fe-9540-fab65094c070.com.samsung.health.exercise.live_data.json,,1.2782655,com.sec.android.app.shealth,,,,2020-05-09 11:25:26.458,9d76983f-e2c9-e5fe-9540-fab65094c070,
,0,,100.4,0,,,,4,0,,,0,,0.0,,,,,710560,,,,2020-05-01 14:06:33.290,11007,,,,,,,,,2020-05-01 14:20:30.643,2020-05-01 14:20:30.643,,,,,,,,100.4,,,,UTC+0200,ltHsc2Rtmp,,,7206a3d9-853c-540a-17e3-5a437fa6fe09.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-01 14:18:23.850,7206a3d9-853c-540a-17e3-5a437fa6fe09,
,0,,285.0,0,,,,4,0,,,0,,0.0,,,,,2594697,,,,2020-04-22 18:47:56.172,1001,,,,,30001,,,,2020-04-22 19:32:11.668,2020-04-22 19:32:11.668,,1.6555818,,,4436,3349.964,,285.0,,,,UTC+0200,ltHsc2Rtmp,,,267f6cf1-dd3c-f7d5-d503-f7d74fac0c41.com.samsung.health.exercise.live_data.json,,1.3748292,com.sec.android.app.shealth,,,,2020-04-22 19:31:10.869,267f6cf1-dd3c-f7d5-d503-f7d74fac0c41,
,0,,72.15,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-09 16:14:04.104,11007,,,,,,,,,2020-05-09 16:24:56.267,2020-05-09 16:24:56.267,,,,,,,,72.15,,,,UTC+0200,ltHsc2Rtmp,,,9af16cd6-8a4c-ea0f-a598-4a3e5b5e8cd4.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-09 16:24:04.104,9af16cd6-8a4c-ea0f-a598-4a3e5b5e8cd4,
,0,,105.0,0,,,,4,0,,,0,,0.0,,,,,655889,,,,2020-05-06 14:16:25.956,0,,,,,,,,,2020-05-06 14:28:22.460,2020-05-06 14:28:22.460,,,,,,,,105.0,,,,UTC+0200,ltHsc2Rtmp,,,18375bd0-08d4-89e3-cccf-19a8898e7db8.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-06 14:27:21.845,18375bd0-08d4-89e3-cccf-19a8898e7db8,
,0,,68.39,0,,,,4,0,,,0,,0.0,,,,,700320,,,,2020-05-12 11:57:02.069,11007,,,,,,,,,2020-05-12 12:10:48.315,2020-05-12 12:10:48.315,,,,,,,,68.39,,,,UTC+0200,ltHsc2Rtmp,,,0cd2c980-9d9b-b703-1b0d-58c115b81809.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-12 12:08:42.389,0cd2c980-9d9b-b703-1b0d-58c115b81809,
,0,,88.59,0,,,,4,0,,,0,,0.0,,,,,613280,,,,2020-05-07 18:20:30.046,11007,,,,,,,,,2020-05-07 18:32:49.636,2020-05-07 18:32:49.636,,,,,,,,88.59,,,,UTC+0200,ltHsc2Rtmp,,,2dff0d1c-3bb1-2612-f404-bbc4d1017c83.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-07 18:30:43.326,2dff0d1c-3bb1-2612-f404-bbc4d1017c83,
,0,,72.3,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-07 17:19:57.118,11007,,,,,,,,,2020-05-07 17:30:20.463,2020-05-07 17:30:20.463,,,,,,,,72.3,,,,UTC+0200,ltHsc2Rtmp,,,926c0926-538d-ee86-4237-e3483ef18161.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-07 17:29:57.118,926c0926-538d-ee86-4237-e3483ef18161,
,0,,54.03,0,,,,4,0,,,0,,0.0,,,,,659360,,,,2020-04-26 12:21:35.096,11007,,,,,,,,,2020-04-26 12:34:40.538,2020-04-26 12:34:40.538,,,,,,,,54.03,,,,UTC+0200,ltHsc2Rtmp,,,1250da04-44fc-f27c-cf90-506e7d65e983.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-04-26 12:32:34.456,1250da04-44fc-f27c-cf90-506e7d65e983,
,0,,65.21,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-09 17:44:10.086,11007,,,,,,,,,2020-05-09 17:54:46.229,2020-05-09 17:54:46.229,,,,,,,,65.21,,,,UTC+0200,ltHsc2Rtmp,,,de2d1af3-357d-f8d2-fd55-7cdd27e68750.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-09 17:54:10.086,de2d1af3-357d-f8d2-fd55-7cdd27e68750,
,0,,74.19,0,,,,4,0,,,0,,0.0,,,,,644000,,,,2020-05-12 12:35:42.068,11007,,,,,,,,,2020-05-12 12:48:31.873,2020-05-12 12:48:31.873,,,,,,,,74.19,,,,UTC+0200,ltHsc2Rtmp,,,34fa5501-84e3-a7f3-96d2-9231605ff14d.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-12 12:46:26.068,34fa5501-84e3-a7f3-96d2-9231605ff14d,
,0,,108.92,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-19 16:18:39.119,11007,,,,,,,,,2020-05-19 16:29:25.523,2020-05-19 16:29:25.523,,,,,,,,108.92,,,,UTC+0200,ltHsc2Rtmp,,,4ba45f68-f72c-e185-4336-d3acec754e51.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-19 16:28:39.119,4ba45f68-f72c-e185-4336-d3acec754e51,
,,,,1,,,,4,0,0,,,,,,,,,1779933,,,,2020-05-03 08:59:00.000,1001,,,,,,,,,2020-05-03 09:30:55.461,2020-05-03 09:30:55.461,,1.3888888,,,,2327.51,,124.74,,,,UTC+0200,F5JW66Upzd,,,d17815b1-225e-4e46-985b-02097d88868c.com.samsung.health.exercise.live_data.json,,1.3076391,com.sec.android.app.shealth,,,,2020-05-03 09:28:39.000,d17815b1-225e-4e46-985b-02097d88868c,
,0,,65.6,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-17 18:29:01.279,11007,,,,,,,,,2020-05-17 18:39:57.040,2020-05-17 18:39:57.040,,,,,,,,65.6,,,,UTC+0200,ltHsc2Rtmp,,,a6240323-c039-6501-3594-6dc6ef841f02.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-17 18:39:01.279,a6240323-c039-6501-3594-6dc6ef841f02,
,0,,47.0,0,,,,4,0,,,0,,0.0,,,,,807608,,,,2020-05-10 10:44:40.107,1001,,,,,30001,,,,2020-05-10 10:59:09.495,2020-05-10 10:59:09.495,,1.3055556,,,1304,956.03,,47.0,,,,UTC+0200,ltHsc2Rtmp,,,8911e94e-3b07-84e6-c803-398b28f4e060.com.samsung.health.exercise.live_data.json,,1.2479913,com.sec.android.app.shealth,,,,2020-05-10 10:58:07.715,8911e94e-3b07-84e6-c803-398b28f4e060,
,0,,88.0,0,,,,4,0,,,0,,0.0,,,,,813017,,,,2020-05-22 10:40:31.648,0,,,,,,,,,2020-05-22 10:55:06.552,2020-05-22 10:55:06.552,,,,,,,,88.0,,,,UTC+0200,ltHsc2Rtmp,,,ff0dbf58-d7de-57b3-d05d-2b15331822ea.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-22 10:54:04.665,ff0dbf58-d7de-57b3-d05d-2b15331822ea,
,0,,164.0,0,,,,4,0,,,0,,0.0,,,,,1917177,,,,2020-05-10 10:08:14.280,1001,,,,,30001,,,,2020-05-10 10:41:13.502,2020-05-10 10:41:13.502,,1.8055556,,,3189,2354.59,,164.0,,,,UTC+0200,ltHsc2Rtmp,,,d4566906-996a-8250-7ca4-935453ad4894.com.samsung.health.exercise.live_data.json,,1.2953674,com.sec.android.app.shealth,,,,2020-05-10 10:40:11.457,d4566906-996a-8250-7ca4-935453ad4894,
,0,,72.6,0,,,,4,0,,,0,,0.0,,,,,679840,,,,2020-05-19 17:24:39.074,11007,,,,,,,,,2020-05-19 17:38:04.428,2020-05-19 17:38:04.428,,,,,,,,72.6,,,,UTC+0200,ltHsc2Rtmp,,,78d6f1b0-5ad5-7fad-af89-8a496e2a6af9.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-19 17:35:58.914,78d6f1b0-5ad5-7fad-af89-8a496e2a6af9,
,0,,59.98,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-18 16:41:31.051,11007,,,,,,,,,2020-05-18 16:52:43.490,2020-05-18 16:52:43.490,,,,,,,,59.98,,,,UTC+0200,ltHsc2Rtmp,,,ce46c58b-d6b7-3c2c-e904-b32fbe9281e6.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-18 16:51:31.051,ce46c58b-d6b7-3c2c-e904-b32fbe9281e6,
,0,,183.0,0,,,,4,0,,,0,,0.0,,,,,2344839,,,,2020-05-21 07:41:36.173,1001,,,,,30001,,,,2020-05-21 08:21:41.816,2020-05-21 08:21:41.816,,1.5,,,3796,2828.829,,183.0,,,,UTC+0200,ltHsc2Rtmp,,,ae742e4d-a2db-d6b9-1b1e-4b9a6515f776.com.samsung.health.exercise.live_data.json,,1.3066406,com.sec.android.app.shealth,,,,2020-05-21 08:20:41.012,ae742e4d-a2db-d6b9-1b1e-4b9a6515f776,
,0,,92.0,0,,,,4,0,,,0,,0.0,,,,,740281,,,,2020-05-25 09:40:39.129,0,,,,,,,,,2020-05-25 09:54:00.396,2020-05-25 09:54:00.396,,,,,,,,92.0,,,,UTC+0200,ltHsc2Rtmp,,,d72a4ec0-3422-06bf-699d-90f8233a1e3e.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-25 09:52:59.410,d72a4ec0-3422-06bf-699d-90f8233a1e3e,
,0,,69.14,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-05-08 14:00:15.044,11007,,,,,,,,,2020-05-08 14:10:41.251,2020-05-08 14:10:41.251,,,,,,,,69.14,,,,UTC+0200,ltHsc2Rtmp,,,14ccf7a7-5185-3f4f-e036-a21b517b53c2.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-08 14:10:15.044,14ccf7a7-5185-3f4f-e036-a21b517b53c2,
,0,,60.53,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-06-02 10:55:50.110,11007,,,,,,,,,2020-06-02 11:06:01.477,2020-06-02 11:06:01.477,,,,,,,,60.53,,,,UTC+0200,ltHsc2Rtmp,,,92e44ff8-1782-fdc0-5d98-a535dc778bf3.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-06-02 11:05:50.110,92e44ff8-1782-fdc0-5d98-a535dc778bf3,
,0,,90.31,0,,,,4,0,,,0,,0.0,,,,,736160,,,,2020-05-18 08:26:21.071,11007,,,,,,,,,2020-05-18 08:40:44.473,2020-05-18 08:40:44.473,,,,,,,,90.31,,,,UTC+0200,ltHsc2Rtmp,,,341c6ea5-d5e9-ea05-4eaa-961b43c5adf1.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-18 08:38:37.231,341c6ea5-d5e9-ea05-4eaa-961b43c5adf1,
,0,,79.0,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-06-02 17:30:33.377,0,,,,,,,,,2020-06-02 17:41:33.546,2020-06-02 17:41:33.546,,,,,,,,79.0,,,,UTC+0200,ltHsc2Rtmp,,,0395ab87-7ab2-099e-c405-ecc633ca643c.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-06-02 17:40:33.377,0395ab87-7ab2-099e-c405-ecc633ca643c,
,0,,115.64,0,,,,4,0,,,0,,0.0,,,,,838560,,,,2020-05-22 07:14:31.784,11007,,,,,,,,,2020-05-22 07:30:37.580,2020-05-22 07:30:37.580,,,,,,,,115.64,,,,UTC+0200,ltHsc2Rtmp,,,e7aaefbf-cb16-8ecb-1430-b59592c63883.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-22 07:28:30.344,e7aaefbf-cb16-8ecb-1430-b59592c63883,
,0,,104.0,0,,,,4,0,,,0,,0.0,,,,,1339824,,,,2020-05-21 09:06:28.629,1001,,,,,30001,,,,2020-05-21 09:29:48.717,2020-05-21 09:29:48.717,,1.4625,,,2230,1663.973,,104.0,,,,UTC+0200,ltHsc2Rtmp,,,b83249c8-76fd-323f-bf09-8f03b8720f59.com.samsung.health.exercise.live_data.json,,1.3186524,com.sec.android.app.shealth,,,,2020-05-21 09:28:48.453,b83249c8-76fd-323f-bf09-8f03b8720f59,
,0,,78.94,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-06-08 12:23:56.123,11007,,,,,,,,,2020-06-08 12:35:14.541,2020-06-08 12:35:14.541,,,,,,,,78.94,,,,UTC+0200,ltHsc2Rtmp,,,10ec6b1c-14b6-b4dc-acc9-e98cb15e5b44.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-06-08 12:33:56.123,10ec6b1c-14b6-b4dc-acc9-e98cb15e5b44,
,0,,43.0,0,,,,4,0,,,0,,0.0,,,,,743235,,,,2020-05-27 11:45:53.871,0,,,,,,,,,2020-05-27 11:59:17.813,2020-05-27 11:59:17.813,,,,,,,,43.0,,,,UTC+0200,ltHsc2Rtmp,,,e2747ce2-1521-8614-5d8b-9a23ba15cb2c.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-05-27 11:58:17.106,e2747ce2-1521-8614-5d8b-9a23ba15cb2c,
,0,,94.31,0,,,,4,0,,,0,,0.0,,,,,600000,,,,2020-06-15 11:58:08.120,11007,,,,,,,,,2020-06-15 12:09:30.309,2020-06-15 12:09:30.309,,,,,,,,94.31,,,,UTC+0200,ltHsc2Rtmp,,,23397170-2c82-1fa0-c6e6-90155e64c27c.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-06-15 12:08:08.120,23397170-2c82-1fa0-c6e6-90155e64c27c,
